GameMap:64:64:null:
###
Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water2:0:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,AnimatedTile:fish1:0:0,AnimatedTile:fish1:0:0,AnimatedTile:stone3:0:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:35:0,AnimatedTile:fish1:0:0,Tile:lake2:35:0,Tile:lake2:35:0,Tile:lake2:35:0,AnimatedTile:water1:0:0,Tile:lake2:35:0,AnimatedTile:fish1:0:0,Tile:lake2:35:0,Tile:lake2:35:0,AnimatedTile:water1:0:0,AnimatedTile:water1:0:0,AnimatedTile:water1:0:0,Tile:lake2:35:0,Tile:lake2:35:0,Tile:lake2:35:0,AnimatedTile:water2:0:0,Tile:lake2:35:0,Tile:lake2:35:0,Tile:lake2:35:0,Tile:lake2:35:0,AnimatedTile:water2:0:0,Tile:lake2:35:2,AnimatedTile:water_left_top1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_middle1:0:2,AnimatedTile:water_left_bottom1:0:2,Tile:lake2:33:0,AnimatedTile:water2:0:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:34:0,Tile:lake2:33:0,AnimatedTile:water2:0:0,AnimatedTile:fish2:0:0,Tile:lake2:33:0,AnimatedTile:water1:0:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water2:0:0,Tile:lake2:33:0,Tile:lake2:33:0,Tile:lake2:33:0,AnimatedTile:water2:0:0,
Scenery:rocks2_v3:14240:2038|1848:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks2_v3:14241:1871|1849:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks2_v3:14242:2130|1849:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks2_v3:14243:2130|1849:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:purple_fruit:14244:2205|1831:36:27:0|0:-27.0:0|9:36:18:true:46:32:-5:0:
Scenery:wood:14245:386|1789:36:48:0|0:16.0:0|16:36:32:false:46:24:-5:29:
Scenery:stump:14246:319|1792:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:rocks2_v3:14247:1950|1851:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks2_v3:14248:1799|1852:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks2_v2:14250:388|1856:42:42:0|0:-42.0:0|14:42:28:true:52:47:-5:0:
Scenery:rocks2_v2:14251:388|1856:42:42:0|0:-42.0:0|14:42:28:true:52:47:-5:0:
Scenery:tree1_v2:14252:1226|1769:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:14253:1344|1772:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:14255:1496|1783:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:rocks2:14256:2103|1891:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks2:14259:2000|1896:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks2_v2:14262:424|1906:42:42:0|0:-42.0:0|14:42:28:true:52:47:-5:0:
Scenery:stump:14263:586|1746:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:tree1:14264:2749|1815:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:small_tree_with_fruit:14265:2195|1878:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:small_tree_with_fruit:14266:2195|1878:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:tree1_v2:14270:1394|1851:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:small_tree1:14271:246|1891:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:tree1_v2:14272:1284|1862:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:rocks:14273:2768|1968:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:tree1:14274:2911|1893:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:tree1_v2:14277:1507|1902:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:bush_with_fruit:14278:2324|1947:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:rocks:14279:2656|2011:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:tree1_v2:14280:1184|1907:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:14281:1184|1907:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:empty_well:14282:367|1954:96:96:0|0:20.0:0|14:96:82:false:106:101:-5:0:
Scenery:rocks:14283:2730|2025:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14284:2730|2025:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:small_tree_with_fruit:14285:2201|1965:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:rocks:14286:2813|2033:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14287:2813|2033:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:tree1_v2:14288:1366|1933:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:14289:1366|1933:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:small_tree1:14290:238|1977:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:rocks2_v3:14291:478|2050:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks2_v3:14292:478|2050:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks2_v2:14293:605|2058:42:42:0|0:-42.0:0|14:42:28:true:52:47:-5:0:
Scenery:rocks6:14294:2045|2005:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:bush_with_fruit:14295:2325|2009:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:rocks2_v3:14296:554|2078:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks:14297:2675|2081:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14298:2767|2091:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:red_flower_pot:14299:336|2034:33:42:0|0:14.0:0|14:33:28:false:43:21:-5:26:
Scenery:rocks2_v3:14300:642|2094:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:rocks2_v2:14301:510|2093:42:42:0|0:-42.0:0|14:42:28:true:52:47:-5:0:
Scenery:rocks2_v3:14302:732|2104:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:tree1_v2:14303:1540|2001:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:small_tree_with_fruit:14304:2127|2042:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:tree1_v2:14305:1281|2004:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:14306:1281|2004:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:small_tree_with_fruit:14307:2203|2045:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:tree1_v2:14308:1448|2007:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:small_tree1:14309:237|2058:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:tree1_v2:14310:1363|2023:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:rocks:14311:2622|2131:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:tree1_v2:14312:1178|2029:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:rocks2_v2:14313:702|2132:42:42:0|0:-42.0:0|14:42:28:true:52:47:-5:0:
Scenery:bush_with_fruit:14314:2323|2078:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:stump:14317:2051|2087:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:tree1:14318:336|2065:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:tree1:14319:336|2065:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:bush_with_fruit:14321:2322|2137:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:tree1_v2:14322:1406|2103:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:14323:1281|2104:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:14324:1506|2108:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:lit_light:14325:2575|2164:30:81:0|0:20.0:7|40:16:41:false:40:40:-5:45:
Scenery:lit_light:14326:2432|2165:30:81:0|0:20.0:7|40:16:41:false:40:40:-5:45:
Scenery:tree1:14327:428|2127:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:tree1:14328:252|2150:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:rocks:14329:1647|2257:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14330:1730|2259:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14331:1805|2259:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14332:1877|2261:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:tree1:14333:538|2159:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:rocks:14334:1575|2265:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:board:14335:2253|2220:84:78:0|0:20.0:0|43:84:35:false:94:83:-5:0:
Scenery:tree1:14336:336|2198:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:rocks:14337:1943|2310:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:stump:14338:2494|2256:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:small_tree1:14339:645|2254:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:small_tree1:14340:645|2254:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:rocks:14341:1505|2326:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:stump:14342:2426|2283:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:stump:14343:2426|2283:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:stump:14344:2554|2287:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:tree1:14345:461|2242:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:tree1:14346:461|2242:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:rocks_v3:14347:2340|2352:42:45:0|0:-45.0:0|15:42:30:true:52:50:-5:0:
Scenery:small_tree1:14348:583|2289:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:small_tree1:14349:583|2289:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:tree1:14350:256|2254:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:pot:14351:2664|2321:36:42:0|0:14.0:0|14:36:28:false:46:47:-5:0:
Scenery:tree1:14353:357|2291:114:148:0|0:60.0:0|80:113:40:false:124:74:-5:79:
Scenery:rocks:14354:1505|2401:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:stump:14355:2400|2347:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:stump:14356:2400|2347:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:stump:14357:2590|2349:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:small_tree1:14358:637|2345:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:small_tree1:14359:531|2353:48:99:0|0:20.0:5|63:40:27:false:58:49:-5:54:
Scenery:pot2:14360:2665|2373:36:42:0|0:14.0:0|14:36:28:false:46:47:-5:0:
Scenery:rocks:14362:1504|2464:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:stump:14363:2562|2410:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:stump:14364:2432|2417:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:rocks5_v4:14366:332|2429:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:vines_brown_green_fruit:14368:282|2550:45:90:0|0:-90.0:0|30:45:60:true:55:45:-5:50:
Scenery:vines_brown_green_fruit:14369:345|2551:45:90:0|0:-90.0:0|30:45:60:true:55:45:-5:50:
Scenery:rocks5_v4:14370:287|2450:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:stump:14371:2502|2450:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:rocks:14372:1508|2524:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks5_v4:14373:342|2475:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:rocks5_v4:14375:253|2497:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:rocks5_v4:14376:313|2498:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:rocks5_v4:14377:323|2502:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:rocks5_v4:14378:394|2513:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:rocks:14379:1546|2572:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14380:1906|2576:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14381:1618|2588:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14382:1618|2588:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14383:1689|2590:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:rocks:14384:1762|2590:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:table:14385:2230|2526:48:144:0|0:20.0:0|14:48:130:false:58:72:-5:77:
Scenery:table:14386:2230|2526:48:144:0|0:20.0:0|14:48:130:false:58:72:-5:77:
Scenery:rocks:14387:1830|2593:45:45:0|0:-45.0:0|15:45:30:true:55:50:-5:0:
Scenery:bench2:14388:2156|2540:36:96:0|0:20.0:0|20:36:76:false:46:48:-5:53:
Scenery:bench3:14389:2324|2543:36:96:0|0:20.0:0|20:36:76:false:46:48:-5:53:
Scenery:meat3:14390:2236|2547:39:24:0|0:20.0:0|0:39:24:false:49:29:-5:0:
Scenery:bush_with_fruit:14391:216|2559:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:red_fruit:14392:305|2633:36:27:0|0:-27.0:0|9:36:18:true:46:32:-5:0:
Scenery:meat4:14393:2237|2599:36:27:0|0:20.0:0|0:36:27:false:46:32:-5:0:
Scenery:red_fruit:14394:305|2652:36:27:0|0:-27.0:0|9:36:18:true:46:32:-5:0:
Scenery:bush_with_fruit:14395:212|2625:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:vines_green:14396:212|2739:45:84:0|0:-84.0:0|28:45:56:true:55:42:-5:47:
Scenery:rocks6_v3:14397:2669|2699:39:42:0|0:-42.0:0|14:39:28:true:49:47:-5:0:
Scenery:rocks4_v3:14398:595|2700:39:42:0|0:-42.0:0|14:39:28:true:49:47:-5:0:
Scenery:something5:14399:2317|2649:48:42:0|0:20.0:0|0:48:42:false:58:47:-5:0:
Scenery:rocks4:14400:513|2663:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks6_v3:14401:2741|2724:39:42:0|0:-42.0:0|14:39:28:true:49:47:-5:0:
Scenery:bush_with_fruit:14402:156|2669:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:rocks4:14403:450|2674:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4_v3:14404:643|2744:39:42:0|0:-42.0:0|14:39:28:true:49:47:-5:0:
Scenery:vines_brown_green:14405:281|2798:45:90:0|0:-90.0:0|30:45:60:true:55:45:-5:50:
Scenery:wood:14406:1379|2699:36:48:0|0:16.0:0|16:36:32:false:46:24:-5:29:
Scenery:rocks4:14407:398|2705:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14408:398|2705:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14409:539|2706:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4_v3:14410:599|2767:39:42:0|0:-42.0:0|14:39:28:true:49:47:-5:0:
Scenery:rocks4_v3:14411:599|2767:39:42:0|0:-42.0:0|14:39:28:true:49:47:-5:0:
Scenery:rocks6_v3:14412:2722|2768:39:42:0|0:-42.0:0|14:39:28:true:49:47:-5:0:
Scenery:rocks4:14413:463|2713:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14414:463|2713:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:red_brown_mushroom:14415:1800|2769:42:39:0|0:-39.0:0|13:42:26:true:52:44:-5:0:
Scenery:red_brown_mushroom:14416:1800|2769:42:39:0|0:-39.0:0|13:42:26:true:52:44:-5:0:
Scenery:red_brown_mushroom:14417:1744|2770:42:39:0|0:-39.0:0|13:42:26:true:52:44:-5:0:
Scenery:bush:14418:102|2719:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:bush:14419:102|2719:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:wood:14420:1241|2725:36:48:0|0:16.0:0|16:36:32:false:46:24:-5:29:
Scenery:vines_brown_green:14421:181|2840:45:90:0|0:-90.0:0|30:45:60:true:55:45:-5:50:
Scenery:red_brown_mushroom:14422:1658|2790:42:39:0|0:-39.0:0|13:42:26:true:52:44:-5:0:
Scenery:rocks6_v4:14423:2653|2750:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:rocks6_v4:14424:2653|2750:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:rocks4:14425:550|2754:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14426:486|2757:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14427:486|2757:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14428:436|2759:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14429:367|2763:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14430:367|2763:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:3_brown_shrooms:14431:874|2825:36:42:0|0:-42.0:0|14:36:28:true:46:47:-5:0:
Scenery:red_brown_mushroom:14432:1791|2823:42:39:0|0:-39.0:0|13:42:26:true:52:44:-5:0:
Scenery:bush:14433:102|2777:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:stump:14434:1297|2780:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:wood:14435:1396|2783:36:48:0|0:16.0:0|16:36:32:false:46:24:-5:29:
Scenery:red_brown_mushroom:14436:1709|2843:42:39:0|0:-39.0:0|13:42:26:true:52:44:-5:0:
Scenery:rocks4:14437:516|2807:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14438:458|2808:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14439:458|2808:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks4:14440:403|2809:39:39:0|0:13.0:0|13:39:26:false:49:44:-5:0:
Scenery:rocks6_v4:14441:2685|2809:36:39:0|0:13.0:0|13:36:26:false:46:44:-5:0:
Scenery:bush:14442:101|2835:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:stump:14443:1385|2854:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:stump:14444:1385|2854:48:42:0|0:14.0:0|14:48:28:false:58:47:-5:0:
Scenery:wood:14445:1283|2861:36:48:0|0:16.0:0|16:36:32:false:46:24:-5:29:
Scenery:bush:14446:101|2888:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:bush:14447:97|2937:48:48:0|0:16.0:0|16:48:32:false:58:53:-5:0:
Scenery:tree1_v2:21006:1172|2117:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21007:1087|2140:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21008:1128|2211:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21009:1026|2208:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21010:998|2281:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21011:894|2301:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21012:1091|1956:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21013:1074|2022:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21014:961|2037:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21015:879|1985:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21016:1099|1859:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21017:1098|1784:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21018:969|1815:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21019:1007|1865:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21020:1025|1745:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21021:1116|1632:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21022:1168|1700:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21023:1099|1499:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21024:1011|1578:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21025:994|1640:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21026:900|1718:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21027:852|1797:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21028:891|1903:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21029:968|1945:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21030:778|1880:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21031:788|1971:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21032:1101|2297:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21033:1100|2385:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21034:1014|2380:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21035:1199|2413:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21036:1261|2220:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21037:1234|2292:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21038:1227|2166:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21039:668|2520:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:tree1_v2:21040:558|2432:126:144:0|0:60.0:0|80:113:40:false:136:149:-5:0:
Scenery:well_with_roof:89810:1012|185:138:144:0|0:100.0:4|70:130:74:false:148:149:-5:0:

###
NPC:RODY:89798:4.0:map11:784|43:villager0:wander_random:DOWN:0:
NPC:TAREK:89799:4.0:map11:1759|302:villager0:stand:DOWN:0:
NPC:DROOP:89800:4.0:map11:2056|318:villager0:wander_random:DOWN:0:
NPC:LAURA:89801:4.0:map11:2220|494:villager3:wander_random:DOWN:0:
NPC:LARA:89802:4.0:map11:701|555:villager3:wander_random:DOWN:0:
NPC:STOOK:89803:4.0:map11:1163|1123:villager2:wander_random:DOWN:0:
NPC:FLETCH:89804:4.0:map11:1862|1526:villager2:wander_random:DOWN:0:
NPC:NERDY:89805:4.0:map11:2273|2257:villager3:wander_random:UP:0:
NPC:SNOOP:89806:4.0:map11:2018|2927:villager2:wander_random:DOWN:0:
NPC:TRACKY:89807:4.0:map11:1655|2627:villager2:wander_random:DOWN:0:
NPC:LINA:89808:4.0:map11:2677|1248:villager3:wander_random:DOWN:0:
NPC:DRE:89809:4.0:map11:2972|944:villager2:wander_random:UP:0:
